Artist,Title,Air Time
Paul Simon,Born At The Right Time,2016-12-01 16:06:00
Paul Butterfield Blues Band,Born In Chicago,2016-12-01 16:12:00
Bruce Springsteen,Born In The USA,2016-12-01 16:15:00
Creedence Clearwater Revival,Born On The Bayou,2016-12-01 16:20:00
Bruce Springsteen,Born To Run,2016-12-01 16:25:00
Steve Forbert,Born Too Late,2016-12-01 16:33:00
Albert King,Born Under A Bad Sign,2016-12-01 16:37:00
Talking Heads,Born Under Punches (the Heat Goes On),2016-12-01 16:40:00
Beck,Bottle Of Blues,2016-12-01 16:47:00
Delta Rae,Bottom of the River,2016-12-01 16:52:00
Jackson Browne,Boulevard,2016-12-01 16:56:00
Phish,Bouncing Around The Room,2016-12-01 17:00:00
Tedeschi Trucks Band,Bound For Glory,2016-12-01 17:04:00
Jethro Tull,Bouree,2016-12-01 17:09:00
Wilco,Box Full Of Letters,2016-12-01 17:15:00
Grateful Dead,Box Of Rain,2016-12-01 17:18:00
Iron And Wine,Boy With A Coin,2016-12-01 17:24:00
Best Coast,Boyfriend,2016-12-01 17:29:00
The Beatles,Boys,2016-12-01 17:32:00
The Cure,Boys Don't Cry,2016-12-01 17:34:00
Greg Holden,Boys in the Street,2016-12-01 17:37:00
Sturgill Simpson,Brace For Impact,2016-12-01 17:44:00
The Clash,Brand New Cadillac,2016-12-01 17:48:00
Sting,Brand New Day,2016-12-01 17:50:00
Melanie,Brand New Key,2016-12-01 17:57:00
Black Uhuru,Brand New World,2016-12-01 18:00:00
Gram Parsons,Brass Buttons,2016-12-01 18:04:00
The Pretenders,Brass In Pocket,2016-12-01 18:10:00
The Doors,Break On Through,2016-12-01 18:13:00
Jack Johnson,Breakdown,2016-12-01 18:15:00
Tom Petty & The Heartbreakers,Breakdown,2016-12-01 18:19:00
Supertramp,Breakfast In America,2016-12-01 18:23:00
UB40,Breakfast In Bed,2016-12-01 18:26:00
David Bowie,Breaking Glass,2016-12-01 18:29:00
Red Hot Chili Peppers,Breaking The Girl,2016-12-01 18:31:00
Joe Jackson,Breaking Us In Two,2016-12-01 18:36:00
Phish,Breath and Burning,2016-12-01 18:42:00
Sia,Breathe Me,2016-12-01 18:46:00
Ben Folds Five,Brick,2016-12-01 18:52:00
The Commodores,Brick House,2016-12-01 18:56:00
Gary Clark Jr.,Bright Lights,2016-12-01 19:01:00
Jimmy Reed,Bright Lights Big City,2016-12-01 19:05:00
Ariel Pink's Haunted Graffiti,Bright Lit Blue Skies,2016-12-01 19:09:00
Van Morrison,Bright Side Of The Road,2016-12-01 19:11:00
The New Pornographers,Brill Bruisers,2016-12-01 19:15:00
Bruce Springsteen,Brilliant Disguise,2016-12-01 19:18:00
Cornershop,Brimful Of Asha,2016-12-01 19:22:00
Sonny Boy Williamson,Bring It On Home,2016-12-01 19:28:00
Sam Cooke,Bring It On Home To Me,2016-12-01 19:31:00
Koko Taylor,Bring Me Some Water,2016-12-01 19:33:00
Dr. Dog,Bring My Baby Back,2016-12-01 19:39:00
Buffalo Springfield,Broken Arrow,2016-12-01 19:43:00
Marianne Faithfull,Broken English,2016-12-01 19:52:00
Dr. Dog,Broken Heart,2016-12-01 19:56:00
Big Head Todd & The Monsters,Broken Hearted Savior,2016-12-01 20:00:00
Stories,Brother Louie,2016-12-01 20:04:00
Van Morrison,Brown Eyed Girl,2016-12-01 20:11:00
The Rolling Stones,Brown Sugar,2016-12-01 20:14:00
John Prine,Bruised Orange,2016-12-01 20:18:00
Jack Johnson,Bubble Toes,2016-12-01 20:25:00
George Ezra,Budapest,2016-12-01 20:28:00
Weezer,Buddy Holly,2016-12-01 20:32:00
Neneh Cherry,Buddy X,2016-12-01 20:34:00
Morphine,Buena,2016-12-01 20:37:00
Bob Marley & The Wailers,Buffalo Soldier,2016-12-01 20:42:00
Neneh Cherry,Buffalo Stance,2016-12-01 20:46:00
The Foundations,Build Me Up Buttercup,2016-12-01 20:53:00
Sarah McLachlan,Building A Mystery,2016-12-01 20:56:00
Citizen Cope,Bullet And A Target,2016-12-01 21:00:00
U2,Bullet The Blue Sky,2016-12-01 21:04:00
Jethro Tull,Bungle In The Jungle,2016-12-01 21:11:00
Elton John,Burn Down The Mission,2016-12-01 21:14:00
Radiohead,Burn The Witch,2016-12-01 21:20:00
Buffalo Springfield,Burned,2016-12-01 21:24:00
Talking Heads,Burning Down The House,2016-12-01 21:29:00
Elvis Presley,Burning Love,2016-12-01 21:33:00
Ryan Adams,Burning Photographs,2016-12-01 21:35:00
The Hollies,Bus Stop,2016-12-01 21:41:00
Flight Of The Conchords,Business Time,2016-12-01 21:44:00
Ray Charles,Busted,2016-12-01 21:48:00
Rodrigo Y Gabriela,Buster Voodoo,2016-12-01 21:52:00
Mike Doughty,Busting Up A Starbucks,2016-12-01 21:55:00
Blues Traveler,But Anyway,2016-12-01 22:00:00
J. J. Jackson,But It's Alright,2016-12-01 22:04:00
Glen Campbell,By The Time I Get To Phoenix,2016-12-01 22:10:00
The Cars,Bye Bye Love,2016-12-01 22:12:00
The Everly Brothers,Bye Bye Love,2016-12-01 22:17:00
Plastic Bertrand,Ca Plane Pour Moi,2016-12-01 22:19:00
Train,Cab,2016-12-01 22:22:00
Bruce Springsteen,Cadillac Ranch,2016-12-01 22:25:00
Taj Mahal,Cakewalk Into Town,2016-12-01 22:30:00
B. B. King,Caldonia,2016-12-01 22:33:00
Bon Iver,Calgary,2016-12-01 22:36:00
Delta Spirit,California,2016-12-01 22:42:00
John Mayall,California,2016-12-01 22:46:00
Joni Mitchell,California,2016-12-01 22:56:00
Luna,California (All The Way),2016-12-01 23:00:00
Dickey Betts & Great Southern,California Blues,2016-12-01 23:04:00
The Beach Boys,California Girls,2016-12-01 23:10:00
Cheap Trick,California Man,2016-12-01 23:13:00
Billy Bragg & Wilco,California Stars,2016-12-01 23:17:00
Red Hot Chili Peppers,Californication,2016-12-01 23:20:00
St. Paul & The Broken Bones,Call Me,2016-12-01 23:27:00
J. J. Cale,Call Me the Breeze,2016-12-01 23:29:00
Lynyrd Skynyrd,Call Me the Breeze,2016-12-01 23:32:00
Van Morrison,Call Me Up In Dreamland,2016-12-01 23:37:00
Lake Street Dive,Call Off Your Dogs,2016-12-01 23:41:00
Jane Siberry,Calling All Angels,2016-12-01 23:46:00
Train,Calling All Angels,2016-12-01 23:51:00
Good Old War,Calling Me Names,2016-12-01 23:56:00
Southern Culture On The Skids,Camel Walk,2016-12-02 00:00:00
Hall & Oates,Camellia,2016-12-02 00:03:00
Neil Young,Campaigner,2016-12-02 00:05:00
Tyrone Davis,Can I Change My Mind,2016-12-02 00:09:00
Marvin Gaye,Can I Get A Witness,2016-12-02 00:11:00
Todd Rundgren,Can We Still Be Friends,2016-12-02 00:14:00
Funkadelic,Can You Get to That,2016-12-02 00:19:00
Mavis Staples,Can You Get to That,2016-12-02 00:22:00
Iggy Pop,Candy,2016-12-02 00:25:00
Morphine,Candy,2016-12-02 00:29:00
"10,000 Maniacs",Candy Everybody Wants,2016-12-02 00:33:00
Bruce Springsteen,Candy's Room,2016-12-02 00:36:00
Damien Rice,Cannonball,2016-12-02 00:38:00
The Breeders,Cannonball,2016-12-02 00:42:00
Us 3,Cantaloop,2016-12-02 00:45:00
The Beatles,Can't Buy Me Love,2016-12-02 00:49:00
Sheryl Crow,Can't Cry Any More,2016-12-02 00:52:00
Jim Lauderdale,Can't Find Mary,2016-12-02 00:56:00
Blind Faith,Can't Find My Way Home,2016-12-02 01:00:00
Alison Krauss,Can't Find My Way Home,2016-12-02 01:03:00
Barry White,Can't Get Enough Of Your Love,2016-12-02 01:08:00
Electric Light Orchestra,Can't Get It Out Of My Head,2016-12-02 01:12:00
R. E. M.,Can't Get There From Here,2016-12-02 01:17:00
The English Beat,Can't Get Used To Losing You,2016-12-02 01:20:00
The Replacements,Can't Hardly Wait,2016-12-02 01:23:00
Elvis Presley,Can't Help Falling In Love,2016-12-02 01:26:00
Lucinda Williams,Can't Let Go,2016-12-02 01:30:00
Wilco,Can't Stand It,2016-12-02 01:33:00
The Police,Can't Stand Losing You,2016-12-02 01:37:00
Los Lobos,Can't Stop The Rain,2016-12-02 01:40:00
The Rolling Stones,Can't You Hear Me Knockin',2016-12-02 01:43:00
Marshall Tucker Band,Can't You See,2016-12-02 01:51:00
Vampire Weekend,Cape Cod Kwassa Kwassa,2016-12-02 01:57:00
Andrew Bird,Capsized,2016-12-02 02:01:00
The Clash,Car Jamming,2016-12-02 02:05:00
Joni Mitchell,Car On A Hill,2016-12-02 02:08:00
Lucinda Williams,Car Wheels On A Gravel Road,2016-12-02 02:13:00
Van Morrison,Caravan,2016-12-02 02:17:00
Joni Mitchell,Carey,2016-12-02 02:22:00
Enya,Caribbean Blue,2016-12-02 02:25:00
Adam Duritz,Carmelita,2016-12-02 02:29:00
Warren Zevon,Carmelita,2016-12-02 02:33:00
Natalie Merchant,Carnival,2016-12-02 02:37:00
Chuck Berry,Carol,2016-12-02 02:43:00
James Taylor,Carolina In My Mind,2016-12-02 02:46:00
Jefferson Starship,Caroline,2016-12-02 02:50:00
The Beach Boys,"Caroline, No",2016-12-02 02:58:00
Led Zeppelin,Carouselambra,2016-12-02 03:00:00
Renaissance,Carpet Of The Sun,2016-12-02 03:11:00
Jenny Lewis,Carpetbaggers,2016-12-02 03:15:00
The Hollies,Carrie-Anne,2016-12-02 03:18:00
Passion Pit,Carried Away,2016-12-02 03:21:00
Crosby & Nash,Carry Me,2016-12-02 03:26:00
Crosby Stills Nash & Young,Carry On,2016-12-02 03:29:00
fun.,Carry On,2016-12-02 03:46:00
The Beatles,Carry That Weight,2016-12-02 03:51:00
Gary Numan,Cars,2016-12-02 03:54:00
The Doors,Cars Hiss By My Window,2016-12-02 03:57:00
Grateful Dead,Casey Jones,2016-12-02 04:02:00
Bob Weir,Cassidy,2016-12-02 04:06:00
Jimi Hendrix,Castles Made Of Sand,2016-12-02 04:11:00
Band Of Horses,Casual Party,2016-12-02 04:14:00
R. E. M.,Catapult,2016-12-02 04:17:00
Pretty Poison,Catch Me (I'm Falling),2016-12-02 04:21:00
Ben Lee,Catch My Disease,2016-12-02 04:25:00
Dave Clark Five,Catch Us If You Can,2016-12-02 04:29:00
The Bluebells,Cath,2016-12-02 04:31:00
Crosby Stills & Nash,Cathedral,2016-12-02 04:35:00
John Wesley Harding,Cathy's New Clown,2016-12-02 04:41:00
Harry Chapin,Cat's In The Cradle,2016-12-02 04:45:00
Jerry Garcia,Cats Under The Stars,2016-12-02 04:49:00
Tori Amos,Caught A Lite Sneeze,2016-12-02 04:55:00
Dylan LeBlanc,Cautionary Tale,2016-12-02 05:00:00
Trey Anastasio,Cayman Review,2016-12-02 05:04:00
Simon & Garfunkel,Cecilia,2016-12-02 05:09:00
Nick Drake,Cello Song,2016-12-02 05:12:00
The Kinks,Celluloid Heroes,2016-12-02 05:16:00
The J. Geils Band,Centerfold,2016-12-02 05:22:00
Tom Petty & The Heartbreakers,Century City,2016-12-02 05:27:00
Steely Dan,Chain Lightning,2016-12-02 05:31:00
Patty Larkin,Chained To These Lovin' Arms,2016-12-02 05:33:00
Aretha Franklin,Chain Of Fools,2016-12-02 05:37:00
The Beatles,Chains,2016-12-02 05:40:00
Herbie Hancock,Chameleon,2016-12-02 05:43:00
Oasis,Champagne Supernova,2016-12-02 05:59:00
Patty Griffin,Change,2016-12-02 06:07:00
Tears For Fears,Change,2016-12-02 06:13:00
De La Soul,Change In Speak,2016-12-02 06:16:00
Tom Petty & The Heartbreakers,Change Of Heart,2016-12-02 06:22:00
Josh Ritter,Change Of Time,2016-12-02 06:25:00
Rosanne Cash,Change Partners,2016-12-02 06:30:00
Stephen Stills,Change Partners,2016-12-02 06:33:00
Kathleen Edwards,Change the Sheets,2016-12-02 06:38:00
Lucinda Williams,Changed The Locks,2016-12-02 06:42:00
Charles Bradley,Changes,2016-12-02 06:46:00
David Bowie,Changes,2016-12-02 06:56:00
B-52's,Channel Z,2016-12-02 07:00:00
Coldplay,Charlie Brown,2016-12-02 07:05:00
Snow Patrol,Chasing Cars,2016-12-02 07:11:00
Guided By Voices,Chasing Heather Crazy,2016-12-02 07:15:00
Adele,Chasing Pavements,2016-12-02 07:20:00
Norah Jones,Chasing Pirates,2016-12-02 07:23:00
Father John Misty,Chateau Lobby #4 (in C for two virgins),2016-12-02 07:26:00
John Mellencamp,Check It Out,2016-12-02 07:29:00
A Tribe Called Quest,Check The Rhyme,2016-12-02 07:33:00
Semisonic,Chemistry,2016-12-02 07:40:00
Air,Cherry Blossom Girl,2016-12-02 07:44:00
John Mellencamp,Cherry Bomb,2016-12-02 07:50:00
The Runaways,Cherry Bomb,2016-12-02 07:55:00
Eric Donaldson,Cherry Oh Baby,2016-12-02 07:58:00
The Rolling Stones,Cherry Oh Baby,2016-12-02 08:01:00
UB40,Cherry Oh Baby,2016-12-02 08:05:00
Neil Diamond,"Cherry, Cherry",2016-12-02 08:09:00
The Band,Chest Fever,2016-12-02 08:12:00
Sufjan Stevens,Chicago,2016-12-02 08:21:00
T Rex,Children Of The Revolution,2016-12-02 08:27:00
John Lee Hooker,Chill Out,2016-12-02 08:29:00
Grateful Dead,China Cat / I Know You Rider,2016-12-02 08:36:00
Grateful Dead,China Cat Sunflower,2016-12-02 08:46:00
David Bowie,China Girl,2016-12-02 08:51:00
Iggy Pop,China Girl,2016-12-02 08:55:00
The Doobie Brothers,China Grove,2016-12-02 09:01:00
Joe Jackson,Chinatown,2016-12-02 09:04:00
The Hold Steady,Chips Ahoy!,2016-12-02 09:08:00
Aimee Mann,Choice In The Matter,2016-12-02 09:16:00
Siouxsie & The Banshees,Christine,2016-12-02 09:19:00
Rickie Lee Jones,Chuck E's In Love,2016-12-02 09:22:00
Lyle Lovett,Church,2016-12-02 09:25:00
Oasis,Cigarettes And Alcohol,2016-12-02 09:32:00
Rufus Wainwright,Cigarettes And Chocolate Milk,2016-12-02 09:37:00
War,Cinco De Mayo,2016-12-02 09:42:00
Iron And Wine,Cinder And Smoke,2016-12-02 09:46:00
Faces,Cindy Incidentally,2016-12-02 09:52:00
Steve Wynn & The Miracle 3,"Cindy, It Was Always You",2016-12-02 09:56:00
Neil Young,Cinnamon Girl,2016-12-02 10:01:00
Soul Coughing,Circles,2016-12-02 10:04:00
The Meters,Cissy Strut,2016-12-02 10:07:00
Arlo Guthrie,City Of New Orleans,2016-12-02 10:11:00
Steve Earle,City Of Immigrants,2016-12-02 10:16:00
Tom Waits,Clap Hands,2016-12-02 10:20:00
John Mayer,Clarity,2016-12-02 10:24:00
The Clash,Clash City Rockers,2016-12-02 10:28:00
Van Morrison,Cleaning Windows,2016-12-02 10:34:00
Betty Wright,Clean Up Woman,2016-12-02 10:39:00
Ian Hunter,Cleveland Rocks,2016-12-02 10:42:00
Shawn Colvin,Climb On (A Back That's Strong),2016-12-02 10:45:00
Gorillaz,Clint Eastwood,2016-12-02 10:52:00
Action Figure Party,Clock Radio,2016-12-02 10:55:00
Coldplay,Clocks,2016-12-02 11:00:00
Coldplay,Clocks,2016-12-02 11:05:00
Lake Street Dive,Close to Me,2016-12-02 11:11:00
The Cure,Close to Me,2016-12-02 11:16:00
Yes,Close To The Edge,2016-12-02 11:20:00
Indigo Girls,Closer To Fine,2016-12-02 11:39:00
Leonard Cohen,Closing Time,2016-12-02 11:43:00
Semisonic,Closing Time,2016-12-02 11:50:00
Kate Bush,Cloudbusting,2016-12-02 11:54:00
The Temptations,Cloud Nine,2016-12-02 12:38:00
Elvis Costello,Clubland,2016-12-02 12:42:00
Big Audio Dynamite,C'mon Every Beatbox,2016-12-02 12:45:00
Eric Clapton,Cocaine,2016-12-02 12:52:00
J. J. Cale,Cocaine,2016-12-02 12:56:00
Jackson Browne,Cocaine,2016-12-02 12:59:00
Harry Nilsson,Coconut,2016-12-02 13:04:00
Milky Chance,Cocoon,2016-12-02 13:10:00
Sylvan Esso,Coffee,2016-12-02 13:13:00
G Love & Special Sauce,Cold Beverage,2016-12-02 13:17:00
Little Feat,Cold Cold Cold/Tripe Face Boogie,2016-12-02 13:22:00
Bob Dylan,Cold Irons Bound,2016-12-02 13:33:00
Ryan Adams,Cold Roses,2016-12-02 13:41:00
Stevie Ray Vaughan,Cold Shot,2016-12-02 13:45:00
James Brown,Cold Sweat,2016-12-02 13:52:00
John Lennon,Cold Turkey,2016-12-02 14:00:00
Little Feat,"Cold, Cold, Cold",2016-12-02 14:05:00
Big Brother & The Holding Company,Combination Of The Two,2016-12-02 14:10:00
Fleetwood Mac,Come A Little Bit Closer,2016-12-02 14:17:00
Cage The Elephant,Come A Little Closer,2016-12-02 14:21:00
Badfinger,Come And Get It,2016-12-02 14:25:00
The Allman Brothers,Come And Go Blues,2016-12-02 14:28:00
Rhett Miller,Come Around,2016-12-02 14:33:00
Caetano Veloso,Come As You Are,2016-12-02 14:38:00
Nirvana,Come As You Are,2016-12-02 14:42:00
Norah Jones,Come Away With Me,2016-12-02 14:45:00
Jeff Beck,Come Dancing,2016-12-02 14:50:00
The Kinks,Come Dancing,2016-12-02 14:56:00
Elton John,Come Down In Time,2016-12-02 15:00:00
Marvin Gaye,Come Get To This,2016-12-02 15:03:00
The Staple Singers,Come Go With Me,2016-12-02 15:06:00
Back Door Slam,Come Home,2016-12-02 15:10:00
Dexy's Midnight Runners,Come On Eileen,2016-12-02 15:14:00
Sufjan Stevens,Come On!  Feel The Illinoise!,2016-12-02 15:18:00
Los Lobos,Come On Let's Go,2016-12-02 15:25:00
Van Morrison,Come Running,2016-12-02 15:27:00
Tedeschi Trucks Band,Come See About Me,2016-12-02 15:31:00
The Supremes,Come See About Me,2016-12-02 15:35:00
Primal Scream,Come Together,2016-12-02 15:38:00
The Beatles,Come Together,2016-12-02 15:46:00
Neil Young,Comes A Time,2016-12-02 15:50:00
Dar Williams,Comfortably Numb,2016-12-02 15:54:00
Pink Floyd,Comfortably Numb,2016-12-02 16:00:00
Neil Young,Comin' Apart At Every Nail,2016-12-02 16:08:00
Leon Bridges,Coming Home,2016-12-02 16:12:00
Pulp,Common People,2016-12-02 16:16:00
Creedence Clearwater Revival,Commotion,2016-12-02 16:22:00
Led Zeppelin,Communication Breakdown,2016-12-02 16:24:00
Les McCann & Eddie Harris,Compared To What,2016-12-02 16:28:00
My Morning Jacket,Compound Fracture,2016-12-02 16:38:00
Kraftwerk,Computer Love,2016-12-02 16:42:00
Beth Orton,Concrete Sky,2016-12-02 16:51:00
John Mayall,Congo Square,2016-12-02 16:55:00
Sonny Landreth,Congo Square,2016-12-02 17:00:00
Paul Simon,Congratulations,2016-12-02 17:07:00
Procol Harum,Conquistador,2016-12-02 17:12:00
Sting,Consider Me Gone,2016-12-02 17:17:00
k. d. lang,Constant Craving,2016-12-02 17:20:00
The Hold Steady,Constructive Summer,2016-12-02 17:28:00
Citizen Cope,Contact,2016-12-02 17:30:00
Prince,Controversy,2016-12-02 17:35:00
Joni Mitchell,Conversation,2016-12-02 17:38:00
The Capitols,Cool Jerk,2016-12-02 17:44:00
Sparks & Jane Wiedlin,Cool Places,2016-12-02 17:47:00
Steve Earle,Copperhead Road,2016-12-02 17:50:00
Tori Amos,Cornflake Girl,2016-12-02 17:57:00
Neil Young,Cortez The Killer,2016-12-02 18:01:00
Frank Zappa,Cosmik Debris,2016-12-02 18:08:00
The Spinners,Could It Be I'm Falling In Love,2016-12-02 18:14:00
Bob Marley & The Wailers,Could You Be Loved,2016-12-02 18:18:00
Climax Blues Band,Couldn't Get It Right,2016-12-02 18:22:00
Todd Rundgren,Couldn't I Just Tell You,2016-12-02 18:25:00
Stevie Ray Vaughan,Couldn't Stand The Weather,2016-12-02 18:28:00
Aimee Mann,Could've Been Anyone,2016-12-02 18:34:00
Lindsey Buckingham,Countdown,2016-12-02 18:38:00
Elton John,Country Comfort,2016-12-02 18:42:00
Crosby Stills Nash & Young,Country Girl,2016-12-02 18:47:00
The Rolling Stones,Country Honk,2016-12-02 18:54:00
Joni Mitchell,Court & Spark,2016-12-02 18:57:00
Steely Dan,Cousin Dupree,2016-12-02 19:00:00
Vampire Weekend,Cousins,2016-12-02 19:04:00
Bruce Springsteen,Cover Me,2016-12-02 19:06:00
The Intruders,Cowboys To Girls,2016-12-02 19:10:00
Neil Young,Cowgirl In The Sand,2016-12-02 19:14:00
Joni Mitchell,Coyote,2016-12-02 19:24:00
George Harrison,Crackerbox Palace,2016-12-02 19:30:00
Nick Lowe,Cracking Up,2016-12-02 19:34:00
Solange,Cranes In The Sky,2016-12-02 19:37:00
The Primitives,Crash,2016-12-02 19:43:00
Dave Matthews Band,Crash Into Me,2016-12-02 19:46:00
Pete Townshend,Crashing By Design,2016-12-02 19:51:00
Richard Thompson,Crawl Back Under My Stone,2016-12-02 19:56:00
Gnarls Barkley,Crazy,2016-12-02 20:00:00
Patsy Cline,Crazy,2016-12-02 20:03:00
Seal,Crazy,2016-12-02 20:05:00
Violent Femmes,Crazy,2016-12-02 20:11:00
Bob Marley & The Wailers,Crazy Baldhead,2016-12-02 20:17:00
The Allman Brothers,Crazy Love,2016-12-02 20:20:00
Van Morrison,Crazy Love,2016-12-02 20:24:00
J. J. Cale,Crazy Mama,2016-12-02 20:28:00
The Rolling Stones,Crazy Mama,2016-12-02 20:30:00
Talking Heads,Creatures Of Love,2016-12-02 20:34:00
Radiohead,Creep,2016-12-02 20:40:00
TLC,Creep,2016-12-02 20:44:00
Norah Jones,Creepin' In,2016-12-02 20:48:00
Supertramp,Crime Of The Century,2016-12-02 20:54:00
Fiona Apple,Criminal,2016-12-02 21:00:00
Joan Jett And The Blackhearts,Crimson & Clover,2016-12-02 21:05:00
Tommy James & The Shondells,Crimson & Clover,2016-12-02 21:09:00
John Lennon,Crippled Inside,2016-12-02 21:15:00
Talking Heads,Crosseyed And Painless,2016-12-02 21:19:00
Muddy Waters,Crosseyed Cat,2016-12-02 21:24:00
Jethro Tull,Cross-eyed Mary,2016-12-02 21:30:00
Stevie Ray Vaughan,Crossfire,2016-12-02 21:35:00
Cream,Crossroads,2016-12-02 21:40:00
Jimi Hendrix,Crosstown Traffic,2016-12-02 21:44:00
Jefferson Airplane,Crown Of Creation,2016-12-02 21:47:00
Tori Amos,Crucify,2016-12-02 21:50:00
Bananarama,Cruel Summer,2016-12-02 21:56:00
Nick Lowe,Cruel To Be Kind,2016-12-02 22:00:00
Dave Matthews Band,Crush,2016-12-02 22:03:00
Godley & Creme,Cry,2016-12-02 22:11:00
Garnet Mimms,Cry Baby,2016-12-02 22:14:00
Janis Joplin,Cry Baby,2016-12-02 22:18:00
The Beatles,Cry Baby Cry,2016-12-02 22:22:00
The Box Tops,Cry Like A Baby,2016-12-02 22:25:00
John Hiatt,Cry Love,2016-12-02 22:27:00
Joe Cocker,Cry Me A River,2016-12-02 22:33:00
Nils Lofgren,Cry Tough,2016-12-02 22:37:00
Johnny Cash,"Cry, Cry, Cry",2016-12-02 22:42:00
TV On The Radio,Crying,2016-12-02 22:46:00
Tommy James & The Shondells,Crystal Blue Persuasion,2016-12-02 22:50:00
Living Colour,Cult Of Personality,2016-12-02 22:55:00
Grateful Dead,Cumberland Blues,2016-12-02 23:00:00
Led Zeppelin,Custard Pie,2016-12-02 23:03:00
Rod Stewart,Cut Across Shorty,2016-12-02 23:10:00
The Who,Cut My Hair,2016-12-02 23:16:00
Average White Band,Cut The Cake,2016-12-02 23:20:00
Pavement,Cut Your Hair,2016-12-02 23:24:00
Marshall Crenshaw,Cynical Girl,2016-12-02 23:28:00
Peter Gabriel,D.I.Y.,2016-12-02 23:30:00
David Bowie,D. J.,2016-12-02 23:33:00
Trio,Da Da Da,2016-12-02 23:37:00
LCD Soundsystem,Daft Punk Is Playing In My House,2016-12-02 23:41:00
Gang Of Four,Damaged Goods,2016-12-02 23:46:00
Buddy Guy,Damn Right I've Got The Blues,2016-12-02 23:51:00
The Rolling Stones,Dance (pt.1),2016-12-02 23:55:00
Roxy Music,Dance Away,2016-12-03 00:00:00
Wang Chung,Dance Hall Days,2016-12-03 00:03:00
The Rolling Stones,Dance Little Sister,2016-12-03 00:07:00
John Mellencamp,Dance Naked,2016-12-03 00:11:00
Santana,Dance Sister Dance,2016-12-03 00:16:00
The Mavericks,Dance The Night Away,2016-12-03 00:24:00
Sly & The Family Stone,Dance To The Music,2016-12-03 00:28:00
Old 97's,Dance With Me,2016-12-03 00:31:00
Frank Zappa,Dancin' Fool,2016-12-03 00:34:00
Grateful Dead,Dancin' In The Streets,2016-12-03 00:39:00
Billy Idol,Dancin' With Myself,2016-12-03 00:42:00
Patti Smith,Dancing Barefoot,2016-12-03 00:47:00
Led Zeppelin,Dancing Days,2016-12-03 00:51:00
Bruce Springsteen,Dancing In The Dark,2016-12-03 00:55:00
King Harvest,Dancing In The Moonlight,2016-12-03 00:59:00
Thin Lizzy,Dancing In The Moonlight,2016-12-03 01:02:00
Martha & The Vandellas,Dancing In The Streets,2016-12-03 01:05:00
